rho,joint_pass,f0_rel_err,nrmse_laser_threshold,nrmse_semiconductor_edge,nrmse_mri_larmor,nrmse_atomic_clock_modes
2.3548743718592964,0,0.0007249555050404583,0.00016060378587148268,0.00022716176957560485,1.022498954174781e-16,0.1822916785063365
2.3549748743718593,0,0.0007398817220358369,0.00016362412887746796,0.00023184520973798837,0.0,0.1822916785063365
2.355075376884422,0,0.0007548070791046067,0.00016664460337793315,0.00023652863742597052,0.0,0.1822916785063365
2.3551758793969846,0,0.0007697315763321785,0.00016966520235021915,0.00024121205263655877,1.0032350741572526e-16,0.1822916785063365
2.3552763819095475,0,0.0007846552138049293,0.00017268591926258901,0.0002458954553667348,1.0032350741572526e-16,0.1822916785063365
2.3553768844221104,0,0.0007995779916094292,0.00017570674803223796,0.0002505788456146929,1.022498954174781e-16,0.1822916785063365
2.3554773869346732,0,0.0008144999098316687,0.00017872768298737358,0.0002552622233774237,1.0032350741572526e-16,0.1822916785063365
2.355577889447236,0,0.0008294209685576383,0.0001817487188331189,0.0002599455886519184,1.0032350741572526e-16,0.1822916785063365
2.355678391959799,0,0.0008443411678737149,0.00018476985062070313,0.0002646289414363707,1.9445285297757483e-16,0.1822916785063365
2.355778894472362,0,0.0008592605078662755,0.0001877910737196763,0.00026931228172737067,0.0,0.1822916785063365
2.3558793969849243,0,0.0008741789886209241,0.0001908123837926978,0.0002739956095231075,0.0,0.1822916785063365
2.355979899497487,0,0.0008890966102246174,0.0001938337767727543,0.00027867892482057497,0.0,0.1822916785063365
2.35608040201005,0,0.0009040133727625729,0.0001968552488423896,0.0002833622276167548,0.0,0.1822916785063365
2.356180904522613,0,0.000918929276321554,0.0001998767964149018,0.00028804551790985255,0.0,0.1822916785063365
2.356281407035176,0,0.0009338443209871647,0.00020289841611712792,0.00029272879569685353,0.0,0.1822916785063365
2.3563819095477387,0,0.0009487585068459752,0.0002059201047739976,0.00029741206097474136,1.973340125842398e-16,0.1822916785063365
2.356482412060301,0,0.000963671833983976,0.00020894185939356096,0.00030209531374172856,0.0,0.1822916785063365
2.356582914572864,0,0.000978584302486771,0.0002119636771548723,0.00030677855399479037,0.0,0.1822916785063365
2.356683417085427,0,0.0009934959124409306,0.00021498555539539146,0.0003114617817309125,1.0032350741572526e-16,0.1822916785063365
2.35678391959799,0,0.001008406663932252,0.00021800749160014857,0.00031614499694831007,1.0032350741572526e-16,0.1822916785063365
2.3568844221105527,0,0.0010233165570471118,0.00022102948339166302,0.0003208281996439574,0.0,0.1822916785063365
2.3569849246231156,0,0.001038225591870921,0.00022405152852068372,0.0003255113898148394,0.0,0.1822916785063365
2.3570854271356785,0,0.0010531337684896705,0.00022707362485765948,0.0003301945674591705,1.0032350741572526e-16,0.1822916785063365
2.357185929648241,0,0.001068041086990123,0.00023009577038488537,0.000334877732573529,0.0,0.1822916785063365
2.357286432160804,0,0.0010829475474576898,0.00023311796318924695,0.0003395608851561056,0.0,0.1822916785063365
2.3573869346733667,0,0.0010978531499781677,0.00023614020145554455,0.00034424402520390185,0.0,0.1822916785063365
2.3574874371859296,0,0.0011127578946381273,0.0002391624834603031,0.0003489271527138935,0.0,0.1822916785063365
2.3575879396984925,0,0.0011276617815229792,0.00024218480756606022,0.0003536102676842973,1.0032350741572526e-16,0.1822916785063365
2.3576884422110553,0,0.0011425648107187137,0.0002452071722162037,0.000358293370112086,1.0032350741572526e-16,0.1822916785063365
2.3577889447236178,0,0.0011574669823119013,0.0002482295759294674,0.00036297645999425866,0.0,0.1822916785063365
2.3578894472361807,0,0.0011723682963875662,0.0002512520172962842,0.000367659537329007,0.0,0.1822916785063365
2.3579899497487435,0,0.001187268753031892,0.0002542744949739426,0.00037234260211332275,1.022498954174781e-16,0.1822916785063365
2.3580904522613064,0,0.0012021683523306761,0.00025729700768281296,0.00037702565434419955,0.0,0.1822916785063365
2.3581909547738693,0,0.0012170670943704885,0.00026031955420267107,0.0003817086940198363,0.0,0.1822916785063365
2.358291457286432,0,0.0012319649792361604,0.0002633421333693106,0.00038639172113721947,1.0032350741572526e-16,0.1822916785063365
2.3583919597989946,0,0.0012468620070140686,0.00026636474407134593,0.00039107473569333697,0.0,0.1822916785063365
2.3584924623115575,0,0.0012617581777902038,0.000269387385247272,0.0003957577376863927,1.0032350741572526e-16,0.1822916785063365
2.3585929648241204,0,0.0012766534916497834,0.0002724100558826758,0.0004004407271129623,0.0,0.1822916785063365
2.3586934673366833,0,0.0012915479486791841,0.0002754327550076749,0.00040512370397125983,0.0,0.1822916785063365
2.358793969849246,0,0.0013064415489642037,0.00027845548169447835,0.0004098066682582745,0.0,0.1822916785063365
2.358894472361809,0,0.0013213342925900593,0.000281478235055156,0.00041448961997098577,0.0,0.1822916785063365
2.358994974874372,0,0.001336226179643128,0.00028450101423949017,0.00041917255910760146,0.0,0.1822916785063365
2.3590954773869344,0,0.0013511172102088206,0.0002875238184330227,0.0004238554856650985,0.0,0.1822916785063365
2.3591959798994973,0,0.0013660073843729343,0.00029054664685517346,0.0004285383996404875,0.0,0.1822916785063365
2.35929648241206,0,0.0013808967022212663,0.0002935694987576753,0.00043322130103195524,0.0,0.1822916785063365
2.359396984924623,0,0.0013957851638394206,0.0002965923734222762,0.00043790418983649226,1.0032350741572526e-16,0.1822916785063365
2.359497487437186,0,0.0014106727693135811,0.0002996152701601842,0.0004425870660510991,0.0,0.1822916785063365
2.359597989949749,0,0.0014255595187287718,0.000302638188309956,0.0004472699296739613,1.0032350741572526e-16,0.1822916785063365
2.3596984924623112,0,0.0014404454121709834,0.00030566112723632503,0.00045195278070207556,1.022498954174781e-16,0.1822916785063365
2.359798994974874,0,0.0014553304497258196,0.00030868408632888636,0.00045663561913244144,1.022498954174781e-16,0.1822916785063365
2.359899497487437,0,0.001470214631479078,0.0003117070650009295,0.0004613184449632413,1.022498954174781e-16,0.1822916785063365
2.36,0,0.0014850979575161693,0.00031473006268826315,0.00046600125819107937,0.0,0.1822916785063365
