rho,joint_pass,f0_rel_err,gamma_rel_err,failed_gates,laser_threshold_nrmse_y,laser_threshold_shape_pass,semiconductor_cutoff_nrmse_y,semiconductor_cutoff_shape_pass,mri_larmor_nrmse_y,mri_larmor_shape_pass,atomic_clock_modes_nrmse_y,atomic_clock_modes_shape_pass
2.361122244488978,0,0.0016512320268045999,0.0,atomic_clock_modes;f0_gate,0.00034848700463202114,1,0.0005182902516786725,1,0.0,1,0.1822916785063365,0
2.361322645290581,0,0.0016808876074747186,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00035451522429226094,1,0.0005276274062776542,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3615230460921843,0,0.0017105397906452338,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0003605434953530959,1,0.0005369645106222893,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3617234468937873,0,0.001740188576993248,0.0,atomic_clock_modes;f0_gate,0.0003665718152786776,1,0.0005463015646919117,1,0.0,1,0.1822916785063365,0
2.3619238476953908,0,0.0017698339671964438,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00037260018169740853,1,0.0005556385684658878,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3621242484969938,0,0.0017994759619315366,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00037862859238824663,1,0.0005649755219235584,1,1.022498954174781e-16,1,0.1822916785063365,0
2.362324649298597,0,0.0018291145618758227,0.0,atomic_clock_modes;f0_gate,0.00038465704526982673,1,0.0005743124250442719,1,0.0,1,0.1822916785063365,0
2.3625250501002,0,0.0018587497677058247,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00039068553838907414,1,0.0005836492778073719,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3627254509018036,0,0.0018883815800980657,0.0,atomic_clock_modes;f0_gate,0.00039671406991163133,1,0.0005929860801922219,1,0.0,1,0.1822916785063365,0
2.3629258517034066,0,0.001918009999728875,0.0,atomic_clock_modes;f0_gate,0.0004027426381131121,1,0.0006023228321777672,1,0.0,1,0.1822916785063365,0
2.36312625250501,0,0.001947635027274389,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0004087712413703867,1,0.0006116595337441635,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.363326653306613,0,0.0019772566634109374,0.0,atomic_clock_modes;f0_gate,0.00041479987815512065,1,0.0006209961848703665,1,0.0,1,0.1822916785063365,0
2.3635270541082165,0,0.00200687490881369,0.0,atomic_clock_modes;f0_gate,0.00042082854702641423,1,0.0006303327855357359,1,0.0,1,0.1822916785063365,0
2.3637274549098195,0,0.002036489764158591,0.0,atomic_clock_modes;f0_gate,0.0004268572466247569,1,0.0006396693357196314,1,0.0,1,0.1822916785063365,0
2.363927855711423,0,0.002066101230121003,0.0,atomic_clock_modes;f0_gate,0.00043288597566651225,1,0.000649005835401402,1,0.0,1,0.1822916785063365,0
2.364128256513026,0,0.002095709307376096,0.0,atomic_clock_modes;f0_gate,0.0004389147329381185,1,0.0006583422845604049,1,0.0,1,0.1822916785063365,0
2.364328657314629,0,0.0021253139965988466,0.0,atomic_clock_modes;f0_gate,0.000444943517292215,1,0.0006676786831760094,1,0.0,1,0.1822916785063365,0
2.3645290581162324,0,0.002154915298463847,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0004509723276426619,1,0.000677015031227563,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3647294589178354,0,0.002184513213646265,0.0,atomic_clock_modes;f0_gate,0.0004570011629606177,1,0.0006863513286944445,1,0.0,1,0.1822916785063365,0
2.364929859719439,0,0.0022141077428201135,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0004630300222709738,1,0.0006956875755560095,1,1.022498954174781e-16,1,0.1822916785063365,0
2.365130260521042,0,0.0022436988866599817,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0004690589046482967,1,0.0007050237717912163,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3653306613226452,0,0.002273286645839301,0.0,atomic_clock_modes;f0_gate,0.00047508780921457384,1,0.0007143599173802342,1,0.0,1,0.1822916785063365,0
2.3655310621242482,0,0.0023028710210322755,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00048111673513565365,1,0.0007236960123020411,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3657314629258517,0,0.002332452012912529,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0004871456816186707,1,0.0007330320565359887,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3659318637274547,0,0.0023620296221536865,0.0,atomic_clock_modes;f0_gate,0.0004931746479096873,1,0.0007423680500614446,1,0.0,1,0.1822916785063365,0
2.366132264529058,0,0.0023916038494289854,0.0,atomic_clock_modes;f0_gate,0.0004992036332907194,1,0.0007517039928577986,1,0.0,1,0.1822916785063365,0
2.366332665330661,0,0.0024211746954116635,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005052326370785182,1,0.0007610398849044007,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3665330661322646,0,0.0024507421607741857,0.0,atomic_clock_modes;f0_gate,0.0005112616586218943,1,0.0007703757261806249,1,0.0,1,0.1822916785063365,0
2.3667334669338675,0,0.00248030624618921,0.0,atomic_clock_modes;f0_gate,0.000517290697300026,1,0.0007797115166658485,1,0.0,1,0.1822916785063365,0
2.366933867735471,0,0.0025098669523299743,0.0,atomic_clock_modes;f0_gate,0.0005233197525208605,1,0.0007890472563394432,1,0.0,1,0.1822916785063365,0
2.367134268537074,0,0.0025394242798681705,0.0,atomic_clock_modes;f0_gate,0.000529348823718842,1,0.0007983829451807886,1,0.0,1,0.1822916785063365,0
2.3673346693386774,0,0.0025689782294762635,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005353779103543539,1,0.0008077185831692488,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3675350701402804,0,0.002598528801825752,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005414070119116507,1,0.0008170541702838018,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.367735470941884,0,0.0026280759975889074,0.0,atomic_clock_modes;f0_gate,0.000547436127897725,1,0.0008263897065046403,1,0.0,1,0.1822916785063365,0
2.367935871743487,0,0.002657619817436842,0.0,atomic_clock_modes;f0_gate,0.0005534652578410408,1,0.0008357251918107314,1,0.0,1,0.1822916785063365,0
2.3681362725450903,0,0.0026871602620416346,0.0,atomic_clock_modes;f0_gate,0.0005594944012905418,1,0.0008450606261814538,1,0.0,1,0.1822916785063365,0
2.3683366733466933,0,0.0027166973320734305,0.0,atomic_clock_modes;f0_gate,0.0005655235578139454,1,0.0008543960095961984,1,0.0,1,0.1822916785063365,0
2.3685370741482963,0,0.0027462310282041153,0.0,atomic_clock_modes;f0_gate,0.000571552726997663,1,0.000863731342034329,1,0.0,1,0.1822916785063365,0
2.3687374749498997,0,0.002775761351104028,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005775819084452283,1,0.0008730666234752507,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3689378757515027,0,0.002805288301444088,0.0,atomic_clock_modes;f0_gate,0.0005836111017765523,1,0.0008824018538983288,1,0.0,1,0.1822916785063365,0
2.369138276553106,0,0.0028348118798946337,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005896403066272492,1,0.0008917370332829532,1,1.022498954174781e-16,1,0.1822916785063365,0
2.369338677354709,0,0.0028643320871254256,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0005956695226472199,1,0.0009010721616085078,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3695390781563126,0,0.002893848923807189,0.0,atomic_clock_modes;f0_gate,0.0006016987495008646,1,0.0009104072388543903,1,0.0,1,0.1822916785063365,0
2.3697394789579156,0,0.0029233623906091038,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.000607727986865737,1,0.0009197422649995788,1,1.022498954174781e-16,1,0.1822916785063365,0
2.369939879759519,0,0.0029528724882015088,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0006137572344320657,1,0.0009290772400242643,1,1.022498954174781e-16,1,0.1822916785063365,0
2.370140280561122,0,0.0029823792172537777,0.0,atomic_clock_modes;f0_gate,0.0006197864919021395,1,0.00093841216390744,1,0.0,1,0.1822916785063365,0
2.3703406813627255,0,0.0030118825784347034,0.0,atomic_clock_modes;f0_gate,0.0006258157589898649,1,0.0009477470366284943,1,0.0,1,0.1822916785063365,0
2.3705410821643285,0,0.0030413825724136595,0.0,atomic_clock_modes;f0_gate,0.0006318450354196139,1,0.0009570818581668227,1,0.0,1,0.1822916785063365,0
2.370741482965932,0,0.0030708791998596318,0.0,atomic_clock_modes;f0_gate,0.0006378743209266254,1,0.0009664166285018053,1,0.0,1,0.1822916785063365,0
2.370941883767535,0,0.0031003724614414143,0.0,atomic_clock_modes;f0_gate,0.0006439036152559112,1,0.000975751347612859,1,0.0,1,0.1822916785063365,0
2.3711422845691383,0,0.0031298623578272207,0.0,atomic_clock_modes;f0_gate,0.0006499329181619496,1,0.000985086015479358,1,0.0,1,0.1822916785063365,0
2.3713426853707413,0,0.0031593488896854574,0.0,atomic_clock_modes;f0_gate,0.0006559622294083936,1,0.000994420632080706,1,0.0,1,0.1822916785063365,0
2.3715430861723448,0,0.0031888320576845316,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.000661991548767045,1,0.0010037551973963116,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3717434869739478,0,0.003218311862492077,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0006680208760184016,1,0.0010130897114055573,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.371943887775551,0,0.003247788304776307,0.0,atomic_clock_modes;f0_gate,0.0006740502109506663,1,0.0010224241740878503,1,0.0,1,0.1822916785063365,0
2.372144288577154,0,0.003277261385204277,0.0,atomic_clock_modes;f0_gate,0.0006800795533595525,1,0.0010317585854221782,1,0.0,1,0.1822916785063365,0
2.372344689378757,0,0.00330673110444362,0.0,atomic_clock_modes;f0_gate,0.0006861089030481042,1,0.0010410929453887668,1,0.0,1,0.1822916785063365,0
2.3725450901803606,0,0.0033361974631617762,0.0,atomic_clock_modes;f0_gate,0.00069213825982577,1,0.001050427253966599,1,0.0,1,0.1822916785063365,0
2.3727454909819636,0,0.003365660462025028,3.337683424196633e-16,atomic_clock_modes;f0_gate,0.0006981676235090385,1,0.0010597615111350841,1,1.973340125842398e-16,1,0.1822916785063365,0
