mu,rho,bw_opt,loss,joint_pass
1.5495,2.310526315789474,6.484714188442544e-05,0.21359601701440495,0
1.5552631578947367,2.310526315789474,2.754562111118723e-05,0.21375732093033373,0
1.5657894736842104,2.310526315789474,8.269015204383412e-05,0.21406236680823865,0
1.5763157894736841,2.310526315789474,1.8488497648755805e-05,0.21437466705597036,0
1.5868421052631578,2.310526315789474,5.041853314825591e-05,0.21469039273056567,0
1.5973684210526315,2.310526315789474,6.928280249535736e-05,0.21500757282511251,0
1.6078947368421053,2.310526315789474,6.059796695010477e-05,0.21532510659072396,0
1.6184210526315788,2.310526315789474,4.81855814752939e-05,0.215642339206903,0
1.6289473684210525,2.310526315789474,3.748805115788223e-05,0.21595886175627615,0
1.6394736842105262,2.310526315789474,4.373822883554448e-05,0.2162744092914773,0
1.65,2.310526315789474,1.8951593057830406e-05,0.2165888054121104,0
1.45,2.35,3.000000000224967e-05,0.0032677453002448223,1
1.4605263157894737,2.35,3.000023830951714e-05,0.0029158448000569095,1
1.4710526315789474,2.35,3.000004242901903e-05,0.002563892242124578,1
1.481578947368421,2.35,2.999996992031669e-05,0.002215108303543722,1
1.4921052631578946,2.35,2.999991576534935e-05,0.0018688478235794612,1
1.5026315789473683,2.35,2.9999999951998356e-05,0.0015240041015338733,1
1.513157894736842,2.35,2.999999999124623e-05,0.0011817197841913708,1
1.5236842105263158,2.35,3.000000000035368e-05,0.0008415246268037032,1
1.5342105263157895,2.35,2.9999999826942665e-05,0.0005033923702262562,1
1.5495,2.35,2.9999999586092225e-05,1.5873574843014798e-05,1
1.5552631578947367,2.35,3.000000070721606e-05,0.00016679829836894363,1
1.5657894736842104,2.35,2.999999996233677e-05,0.0004988991368017927,1
1.5763157894736841,2.35,2.999993322805972e-05,0.0008293957358416213,1
1.5868421052631578,2.35,2.9999935240929753e-05,0.0011575961480537434,1
1.5973684210526315,2.35,2.9999996356427303e-05,0.0014835751800642474,1
1.6078947368421053,2.35,2.999999999720627e-05,0.0018079698970293423,1
1.6184210526315788,2.35,2.9999930078744803e-05,0.002130888095970757,1
1.6289473684210525,2.35,3.000005938506971e-05,0.002451542030440933,1
1.6394736842105262,2.35,2.9999806738085093e-05,0.002771137327136901,1
1.65,2.35,2.9999946736091828e-05,0.0030874947110074488,1
1.45,2.363157894736842,6.521371508504641e-05,0.18956726029887674,0
1.4605263157894737,2.363157894736842,2.0225248829841894e-05,0.1892149893164054,0
1.4710526315789474,2.363157894736842,4.7352240935027e-05,0.1888650866538291,0
1.481578947368421,2.363157894736842,5.332887905177155e-05,0.18851757685862972,0
1.4921052631578946,2.363157894736842,7.032999980272556e-05,0.18817251818253658,0
1.5026315789473683,2.363157894736842,8.456031024390526e-05,0.18783003211640217,0
1.513157894736842,2.363157894736842,4.892070123490472e-05,0.1874903713090692,0
1.5236842105263158,2.363157894736842,6.162058130477519e-05,0.187154099573316,0
1.5342105263157895,2.363157894736842,1.8804317841173667e-05,0.18682267747915668,0
1.5495,2.363157894736842,5.7216304898872e-05,0.18636375420016865,0
1.5552631578947367,2.363157894736842,8.243687884197392e-05,0.18621911853878886,0
1.5657894736842104,2.363157894736842,3.792595095834586e-05,0.18620601075894927,0
1.5763157894736841,2.363157894736842,3.629760312830782e-05,0.1864784634758,0
1.5868421052631578,2.363157894736842,5.6489621852849115e-05,0.18679131480943462,0
1.5973684210526315,2.363157894736842,1.93615151939314e-05,0.1871106596445436,0
1.6078947368421053,2.363157894736842,4.760225194925676e-05,0.18743105554677675,0
1.6184210526315788,2.363157894736842,3.221905471176111e-05,0.1877509437611581,0
1.6289473684210525,2.363157894736842,4.705780043585942e-05,0.18806972632981406,0
1.6394736842105262,2.363157894736842,6.033156312827618e-05,0.18838713332798687,0
1.65,2.363157894736842,4.668418112050381e-05,0.18870303123159216,0
1.45,2.389473684210526,7.630268357401342e-05,0.21549412956396521,0
1.4605263157894737,2.389473684210526,5.131752828158756e-05,0.21514550379264993,0
1.4710526315789474,2.389473684210526,2.0076638667671018e-05,0.21479977818911766,0
1.481578947368421,2.389473684210526,7.949135902984324e-05,0.21445712669238867,0
1.4921052631578946,2.389473684210526,4.2304823740927784e-05,0.21411781437197816,0
