material,wavelength_nm,n_ref,k_ref,eta_target,mu_fit,rho_fit,eta_fit,material_bias,n_model,n_err
si,450.0,4.7,0.15,1.8095573684677206,5.174999713897705,4.173333168029785,1.809557318687439,0.6797949075698853,4.819746494293213,0.11974668502807617
si,550.0,4.3,0.055,0.6283185307179585,5.174999713897705,4.173333168029785,1.5381237268447876,0.6797949075698853,4.261373043060303,-0.03862714767456055
si,650.0,3.88,0.02,0.1933287786824488,5.50666618347168,4.421666622161865,1.2365309000015259,0.6797949075698853,3.902970790863037,0.02297067642211914
si,850.0,3.68,0.006,0.044351896285973545,5.50666618347168,4.421666622161865,0.9650972485542297,0.6797949075698853,3.61214017868042,-0.06785988807678223
si,1000.0,3.57,0.001,0.006283185307179586,5.8383331298828125,4.669999599456787,0.8444600701332092,0.6797949075698853,3.5337696075439453,-0.03623032569885254
sio2,404.7,1.4696,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.476475477218628,0.006875514984130859
sio2,435.8,1.4667,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.4750667810440063,0.008366823196411133
sio2,486.1,1.4631,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.4735252857208252,0.010425329208374023
sio2,546.1,1.4601,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.4728775024414062,0.012777447700500488
sio2,589.3,1.4585,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.4732133150100708,0.014713287353515625
sio2,632.8,1.457,0.0,0.0,1.8583332300186157,2.683333158493042,0.0,-0.2862946689128876,1.474230170249939,0.01723015308380127
sio2,656.3,1.4565,0.0,0.0,1.5266666412353516,2.683333158493042,0.0,-0.2862946689128876,1.3861114978790283,-0.0703885555267334
kdemo,450.0,1.5,1.2e-08,1.6755160819145562e-07,1.8583332300186157,2.683333158493042,0.03333333507180214,-0.24182622134685516,1.5119739770889282,0.011973977088928223
kdemo,500.0,1.495,8e-09,1.0053096491487336e-07,1.8583332300186157,2.683333158493042,0.01666666753590107,-0.24182622134685516,1.5102883577346802,0.015288352966308594
kdemo,550.0,1.492,5.5e-09,6.283185307179585e-08,1.8583332300186157,2.683333158493042,0.01666666753590107,-0.24182622134685516,1.5098321437835693,0.017832159996032715
kdemo,600.0,1.49,4e-09,4.1887902047863906e-08,1.8583332300186157,2.683333158493042,0.01666666753590107,-0.24182622134685516,1.5102663040161133,0.020266294479370117
kdemo,650.0,1.488,3.2e-09,3.0932604589191806e-08,1.5266666412353516,2.683333158493042,0.01666666753590107,-0.24182622134685516,1.4226394891738892,-0.06536054611206055
gaas,450.0,4.42,1.9,2.0,2.8533332347869873,2.931666612625122,1.633333444595337,-0.00990825891494751,4.452475070953369,0.03247499465942383
gaas,500.0,4.18,1.45,2.0,2.8533332347869873,2.931666612625122,1.5666667222976685,-0.00990825891494751,4.231709003448486,0.05170917510986328
gaas,550.0,3.95,1.08,2.0,2.8533332347869873,2.931666612625122,1.533333420753479,-0.00990825891494751,4.0583930015563965,0.10839295387268066
gaas,600.0,3.78,0.74,2.0,2.8533332347869873,2.931666612625122,1.5000001192092896,-0.00990825891494751,3.8623313903808594,0.08233141899108887
gaas,650.0,3.66,0.47,2.0,2.8533332347869873,2.931666612625122,1.533333420753479,-0.00990825891494751,3.723801612854004,0.06380152702331543
gaas,700.0,3.58,0.28,2.0,3.184999942779541,3.179999828338623,1.533333420753479,-0.00990825891494751,3.6147966384887695,0.034796714782714844
gaas,800.0,3.5,0.12,0.9424777960769378,3.5166664123535156,3.428333282470703,1.5000001192092896,-0.00990825891494751,3.3770720958709717,-0.12292790412902832
gaas,900.0,3.45,0.06,0.418879020478639,3.8483331203460693,3.428333282470703,1.4666666984558105,-0.00990825891494751,3.1994216442108154,-0.2505784034729004
