material,wavelength_nm,n_ref,k_ref,eta_target,mu_fit,rho_fit,eta_fit,material_bias,n_model,n_err
ultralowk,850.0,1.006,2.2e-11,1.6262361971523635e-10,0.20000000298023224,2.434999942779541,0.01666666753590107,-0.04739582538604736,1.013444185256958,0.007444143295288086
ultralowk,1000.0,1.005,1.8e-11,1.1309733552923252e-10,0.20000000298023224,2.434999942779541,0.01666666753590107,-0.04739582538604736,1.0266327857971191,0.021632790565490723
highnlowk,430.0,3.9,0.0009,0.013150852968515411,6.8333330154418945,5.414999485015869,0.21666668355464935,0.009141309186816216,3.6406166553497314,-0.2593834400177002
highnlowk,500.0,3.75,0.0007,0.00879645943005142,6.501666069030762,5.414999485015869,0.20000001788139343,0.009141309186816216,3.5865445137023926,-0.16345548629760742
highnlowk,580.0,3.6,0.0005,0.005416539057913436,6.169999599456787,5.414999485015869,0.1666666716337204,0.009141309186816216,3.5320801734924316,-0.06791973114013672
highnlowk,660.0,3.48,0.00038,0.003617591540497337,5.838332653045654,5.414999485015869,0.13333334028720856,0.009141309186816216,3.480584144592285,0.0005841255187988281
highnlowk,760.0,3.38,0.00027,0.0022321842538664317,5.838332653045654,5.166666030883789,0.10000000894069672,0.009141309186816216,3.459134101867676,0.07913398742675781
highnlowk,880.0,3.3,0.00019,0.0013565968276865014,5.838332653045654,5.166666030883789,0.0833333358168602,0.009141309186816216,3.466583013534546,0.16658306121826172
highnlowk,1020.0,3.24,0.00013,0.0008007981273856334,5.838332653045654,5.166666030883789,0.06666667014360428,0.009141309186816216,3.484456777572632,0.24445676803588867
midkcurve,410.0,2.4,0.42,2.0,0.53166663646698,2.683333158493042,1.1333332061767578,-0.05610105022788048,2.4392380714416504,0.03923797607421875
midkcurve,470.0,2.33,0.36,2.0,0.53166663646698,2.683333158493042,1.0999999046325684,-0.05610105022788048,2.358948230743408,0.028948307037353516
midkcurve,530.0,2.29,0.31,2.0,0.8633332848548889,2.683333158493042,1.0333333015441895,-0.05610105022788048,2.3917834758758545,0.10178351402282715
midkcurve,610.0,2.26,0.24,2.0,0.8633332848548889,2.683333158493042,1.0333333015441895,-0.05610105022788048,2.3271517753601074,0.06715178489685059
midkcurve,690.0,2.3,0.19,1.7301524758900306,0.8633332848548889,2.683333158493042,1.0333333015441895,-0.05610105022788048,2.2713162899017334,-0.02868366241455078
midkcurve,790.0,2.38,0.14,1.1134758772216988,1.1949999332427979,2.683333158493042,1.0333333015441895,-0.05610105022788048,2.3194801807403564,-0.06051993370056152
midkcurve,920.0,2.5,0.1,0.6829549246934332,1.5266666412353516,2.683333158493042,1.0333333015441895,-0.05610105022788048,2.352081775665283,-0.1479182243347168
